Date,Open,High,Low,Close,Volume,Adj Close
2014-05-27,184.800003,185.649994,183.929993,184.779999,4793800,170.190354
2014-05-28,184.479996,184.880005,182.940002,183.080002,3721600,168.624583
2014-05-29,183.639999,183.779999,182.330002,183.759995,2759900,169.250886
2014-05-30,183.380005,184.570007,182.490005,184.360001,4620500,169.803517
2014-06-02,184.759995,186.279999,184.669998,185.690002,3200500,171.028506
2014-06-03,185.550003,185.759995,184.119995,184.369995,2517100,169.812722
2014-06-04,184.710007,185.449997,184.199997,184.509995,2376800,169.941668
2014-06-05,184.660004,186.089996,183.919998,185.979996,2852200,171.295603
2014-06-06,186.470001,187.649994,185.899994,186.369995,3296700,171.654809
2014-06-09,186.220001,187.639999,185.960007,186.220001,2728400,171.516658
2014-06-10,186.199997,186.220001,183.820007,184.289993,4154900,169.739037
2014-06-11,183.610001,184.199997,182.009995,182.25,4061700,167.860115
2014-06-12,182.479996,182.550003,180.910004,181.220001,4425300,166.911442
2014-06-13,182.0,183.0,181.520004,182.559998,2773600,168.145637
2014-06-16,182.399994,182.710007,181.240005,182.350006,3556200,167.952225
2014-06-17,181.899994,182.809998,181.559998,182.259995,2460900,167.869321
2014-06-18,182.039993,183.610001,181.789993,183.600006,3931800,169.103529
2014-06-19,184.119995,184.470001,182.360001,182.820007,3551100,168.385117
2014-06-20,182.589996,182.669998,181.399994,181.550003,10686800,167.215388
2014-06-23,181.919998,182.25,181.0,182.139999,3231700,167.7588
2014-06-24,181.5,183.0,180.649994,180.880005,3875400,166.598291
2014-06-25,180.25,180.970001,180.059998,180.720001,2762800,166.450921
2014-06-26,180.869995,181.369995,179.270004,180.369995,3258500,166.12855
2014-06-27,179.770004,182.460007,179.660004,181.710007,4575500,167.362758
2014-06-30,181.330002,181.929993,180.259995,181.270004,4223800,166.957497
2014-07-01,181.699997,187.270004,181.699997,186.350006,6643100,171.636398
2014-07-02,186.339996,188.990005,186.169998,188.389999,5093000,173.51532
2014-07-03,188.389999,188.809998,187.350006,188.529999,2422400,173.644265
2014-07-07,187.610001,188.270004,187.440002,188.039993,2958700,173.192949
2014-07-08,187.649994,188.080002,186.369995,187.220001,3135100,172.437701
2014-07-09,187.679993,188.899994,186.889999,188.419998,3309600,173.54295
2014-07-10,186.440002,188.050003,186.210007,187.699997,3177800,172.879798
2014-07-11,187.729996,188.350006,186.710007,188.0,2402500,173.156114
2014-07-14,188.550003,190.440002,188.529999,189.860001,4501100,174.869254
2014-07-15,189.539993,190.080002,188.210007,188.490005,4864700,173.60743
2014-07-16,192.240005,193.360001,190.759995,192.360001,7812600,177.171862
2014-07-17,192.360001,195.949997,192.0,192.490005,8872300,177.291602
2014-07-18,191.960007,193.440002,190.0,192.5,8166400,177.300808
2014-07-21,191.300003,191.699997,189.25,190.850006,4154400,175.781092
2014-07-22,191.589996,194.720001,191.559998,194.089996,4853000,178.765263
2014-07-23,194.110001,194.899994,193.570007,193.630005,3584200,178.341591
2014-07-24,193.949997,195.619995,193.75,195.240005,3612700,179.824471
2014-07-25,195.300003,195.899994,193.789993,194.399994,3376400,179.050784
2014-07-28,194.300003,196.399994,193.649994,195.779999,3242400,180.321828
2014-07-29,195.300003,195.889999,194.539993,194.570007,3264100,179.207374
2014-07-30,195.199997,195.990005,192.899994,194.0,3943800,178.682373
2014-07-31,192.839996,194.289993,191.539993,191.669998,4207500,176.53634
2014-08-01,190.5,191.5,188.860001,189.149994,5181100,174.215308
2014-08-04,189.350006,189.949997,188.600006,189.639999,2125900,174.666624
2014-08-05,188.75,189.199997,186.440002,187.100006,3307900,172.32718
2014-08-06,185.360001,186.880005,184.440002,185.970001,3847000,172.299381
2014-08-07,186.639999,186.679993,183.580002,184.300003,2708600,170.752144
2014-08-08,184.399994,186.669998,183.580002,186.630005,2781500,172.910868
2014-08-11,187.809998,188.360001,186.279999,187.470001,2527200,173.689117
2014-08-12,187.449997,188.690002,186.809998,187.339996,1858600,173.568668
2014-08-13,188.0,188.479996,187.369995,187.949997,1795000,174.133828
2014-08-14,187.570007,188.169998,186.929993,187.880005,1929500,174.068981
2014-08-15,187.850006,188.880005,186.789993,187.380005,2814800,173.605736
2014-08-18,188.100006,189.809998,187.759995,189.360001,2420300,175.440182
2014-08-19,190.039993,190.25,189.360001,190.070007,2040100,176.097997
2014-08-20,189.860001,190.389999,189.25,190.100006,2177600,176.12579
2014-08-21,190.899994,192.070007,190.5,191.229996,2496500,177.172715
2014-08-22,190.770004,191.880005,190.289993,190.410004,1940300,176.413
2014-08-25,191.389999,191.809998,190.710007,191.160004,1723600,177.107868
2014-08-26,191.020004,193.529999,191.020004,192.990005,3175400,178.803346
2014-08-27,193.029999,194.130005,191.559998,192.25,2190200,178.117739
2014-08-28,191.470001,192.300003,190.660004,192.0,1503600,177.886116
2014-08-29,192.279999,192.75,191.139999,192.300003,2909400,178.164066
2014-09-02,192.679993,192.970001,190.929993,191.559998,2679700,177.478458
2014-09-03,192.389999,192.949997,191.860001,191.949997,1822800,177.839789
2014-09-04,191.690002,192.690002,190.059998,190.679993,2865000,176.663142
2014-09-05,190.529999,191.75,190.089996,191.199997,2260200,177.144921
2014-09-08,190.75,191.199997,189.509995,190.139999,2524200,176.162844
2014-09-09,190.339996,190.740005,189.779999,189.990005,2403600,176.023876
2014-09-10,190.119995,192.149994,190.100006,191.539993,2764000,177.459924
2014-09-11,191.080002,192.779999,190.119995,191.720001,2298500,177.6267
2014-09-12,191.470001,191.600006,190.570007,191.279999,2901000,177.219042
2014-09-15,191.419998,192.490005,190.580002,191.809998,2456400,177.710081
2014-09-16,191.25,193.570007,190.820007,192.960007,2561500,178.775553
2014-09-17,193.220001,193.639999,192.300003,192.800003,3210800,178.627311
2014-09-18,192.789993,194.130005,192.710007,193.75,2963300,179.507474
2014-09-19,194.539993,195.0,193.190002,194.0,8852000,179.739096
2014-09-22,193.720001,194.139999,192.630005,193.110001,3318000,178.914521
2014-09-23,192.75,193.070007,191.520004,191.619995,3301800,177.534045
2014-09-24,191.0,192.449997,189.880005,192.309998,3082600,178.173326
2014-09-25,192.050003,192.5,188.970001,189.009995,4151400,175.115905
2014-09-26,188.929993,190.330002,188.610001,190.059998,2493900,176.088723
2014-09-29,188.509995,189.960007,188.119995,189.639999,2336300,175.699599
2014-09-30,189.639999,190.850006,189.149994,189.830002,2932600,175.875634
2014-10-01,189.910004,190.399994,186.789993,187.169998,3723200,173.411167
2014-10-02,187.660004,187.779999,186.240005,186.910004,2283100,173.170284
2014-10-03,188.110001,189.369995,187.559998,188.669998,3071500,174.800902
2014-10-06,189.690002,190.889999,188.710007,189.039993,2099500,175.143699
2014-10-07,187.770004,188.119995,185.539993,185.710007,2991300,172.058499
2014-10-08,185.970001,189.600006,185.610001,189.360001,2984800,175.440182
2014-10-09,189.119995,189.5,186.089996,186.419998,2625400,172.716299
2014-10-10,185.860001,187.740005,185.100006,185.929993,5090200,172.262314
2014-10-13,185.490005,186.649994,183.419998,183.520004,3596700,170.029483
2014-10-14,184.889999,185.720001,183.589996,183.800003,3924700,170.288899
2014-10-15,182.460007,183.789993,178.75,181.75,6895800,168.389592
2014-10-16,179.800003,181.479996,178.690002,179.839996,5578600,166.619992
2014-10-17,181.240005,182.839996,180.220001,182.050003,4350200,168.667541
2014-10-20,166.850006,170.330002,166.690002,169.100006,23416500,156.669496
2014-10-21,166.399994,166.679993,161.679993,163.229996,20949800,151.230989
2014-10-22,162.410004,165.410004,161.100006,161.789993,11084800,149.896841
2014-10-23,162.119995,162.830002,161.539993,162.179993,7599400,150.258172
2014-10-24,162.080002,162.440002,161.449997,162.080002,6652100,150.165531
2014-10-27,162.0,162.910004,161.809998,161.869995,4989100,149.970962
2014-10-28,162.0,163.600006,161.800003,163.600006,7895300,151.5738
2014-10-29,164.330002,164.619995,162.759995,163.460007,4739300,151.444092
2014-10-30,163.5,164.619995,163.020004,164.350006,3896000,152.268668
2014-10-31,165.479996,165.589996,163.619995,164.399994,5818000,152.314981
2014-11-03,164.25,164.539993,163.380005,164.360001,4688200,152.277928
2014-11-04,164.339996,164.360001,162.240005,162.649994,4246900,150.693623
2014-11-05,163.130005,163.539993,161.559998,161.820007,4104700,149.924649
2014-11-06,161.279999,161.529999,160.050003,161.460007,4067600,150.614946
2014-11-07,161.419998,162.210007,160.850006,162.070007,3494800,151.183974
2014-11-10,161.899994,164.470001,161.610001,163.490005,4958200,152.508592
2014-11-11,163.699997,163.899994,162.600006,163.300003,3534400,152.331352
2014-11-12,162.279999,163.0,161.759995,161.919998,3378200,151.04404
2014-11-13,162.0,162.800003,161.800003,162.789993,3239700,151.855599
2014-11-14,162.100006,164.490005,161.690002,164.160004,4978400,153.133588
2014-11-17,164.160004,164.970001,163.720001,164.160004,4798900,153.133588
2014-11-18,164.729996,164.75,161.889999,161.889999,5410100,151.016057
2014-11-19,162.050003,162.100006,160.960007,161.429993,3802600,150.586948
2014-11-20,160.949997,161.5,159.800003,160.639999,4183100,149.850017
2014-11-21,161.830002,161.949997,160.75,160.919998,4076900,150.111209
2014-11-24,161.539993,163.860001,161.059998,162.149994,6619000,151.258588
2014-11-25,162.649994,163.5,161.559998,161.759995,4062400,150.894784
2014-11-26,161.929993,162.100006,161.009995,161.949997,3966000,151.072024
2014-11-28,162.75,163.369995,161.440002,162.169998,2405500,151.277248
2014-12-01,161.639999,163.320007,161.350006,161.539993,4168400,150.68956
2014-12-02,162.470001,162.729996,161.639999,162.669998,3465700,151.743664
2014-12-03,162.470001,164.520004,162.0,164.520004,6429100,153.469407
2014-12-04,164.009995,164.5,163.009995,164.050003,3859400,153.030976
2014-12-05,163.610001,164.5,162.910004,163.270004,3013500,152.303368
2014-12-08,163.289993,163.289993,161.539993,161.860001,2851000,150.988073
2014-12-09,160.839996,163.020004,160.800003,162.990005,3861200,152.042177
2014-12-10,163.009995,163.330002,160.029999,160.509995,4072800,149.728745
2014-12-11,160.820007,162.929993,160.520004,161.070007,3989600,150.251142
2014-12-12,160.25,160.5,155.330002,155.380005,8611700,144.94333
2014-12-15,155.929993,156.740005,152.839996,153.059998,6500300,142.779155
2014-12-16,152.029999,154.889999,150.5,151.410004,6782600,141.239989
2014-12-17,151.520004,153.309998,151.110001,151.929993,5131000,141.725051
2014-12-18,153.580002,157.679993,153.300003,157.679993,7302400,147.088831
2014-12-19,157.490005,160.410004,157.490005,158.509995,8864900,147.863082
2014-12-22,158.330002,161.910004,158.330002,161.440002,4682500,150.596285
2014-12-23,162.229996,162.899994,161.610001,162.240005,4043300,151.342553
2014-12-24,162.880005,162.990005,161.610001,161.820007,1868100,150.950766
2014-12-26,162.270004,163.089996,162.009995,162.339996,1912200,151.435828
2014-12-29,162.0,162.339996,159.449997,160.509995,3331800,149.728745
2014-12-30,160.020004,160.820007,159.789993,160.050003,2829900,149.29965
2014-12-31,160.410004,161.5,160.380005,160.440002,4011900,149.663454
2015-01-02,161.309998,163.309998,161.0,162.059998,5525500,151.174636
2015-01-05,161.270004,161.270004,159.190002,159.509995,4880400,148.795914
2015-01-06,159.669998,159.960007,155.169998,156.070007,6146700,145.586986
2015-01-07,157.199997,157.199997,154.029999,155.050003,4701800,144.635494
2015-01-08,156.240005,159.039993,155.550003,158.419998,4236800,147.779131
2015-01-09,158.419998,160.339996,157.25,159.110001,4488300,148.422787
2015-01-12,159.0,159.25,155.759995,156.440002,4187600,145.932129
2015-01-13,157.259995,159.970001,155.679993,156.809998,4377500,146.277272
2015-01-14,154.860001,156.490005,153.740005,155.800003,4677400,145.335117
2015-01-15,156.690002,156.970001,154.160004,154.570007,4248400,144.187739
2015-01-16,153.820007,157.630005,153.820007,157.139999,5756000,146.585108
2015-01-20,156.699997,157.330002,154.029999,156.949997,8392800,146.407868
2015-01-21,153.029999,154.5,151.070007,152.089996,11897100,141.874307
2015-01-22,151.940002,155.720001,151.759995,155.389999,6120100,144.952653
2015-01-23,155.029999,157.600006,154.889999,155.869995,4834800,145.400408
2015-01-26,158.259995,159.460007,155.770004,156.360001,7888100,145.857501
2015-01-27,154.940002,155.089996,152.589996,153.669998,5659600,143.348182
2015-01-28,154.0,154.529999,151.550003,151.550003,4495900,141.370584
2015-01-29,151.380005,155.580002,149.520004,155.479996,8320800,145.036605
2015-01-30,153.910004,155.240005,153.039993,153.309998,6563600,143.012362
2015-02-02,154.0,154.660004,151.509995,154.660004,4712200,144.27169
2015-02-03,154.75,158.600006,154.75,158.470001,5539400,147.825775
2015-02-04,157.210007,158.710007,156.699997,156.960007,3678500,146.417205
2015-02-05,157.289993,158.589996,157.149994,157.910004,5253600,147.303392
2015-02-06,157.339996,158.080002,156.229996,156.720001,3256500,147.218839
2015-02-09,156.0,157.5,155.399994,155.75,3057700,146.307644
2015-02-10,156.740005,158.559998,155.080002,158.559998,4440600,148.947286
2015-02-11,157.759995,159.089996,157.169998,158.199997,3626700,148.60911
2015-02-12,158.720001,159.5,158.089996,158.520004,3333100,148.909717
2015-02-13,158.779999,160.800003,158.639999,160.399994,3706900,150.675732
2015-02-17,159.75,161.410004,159.729996,160.960007,2894500,151.201794
2015-02-18,161.860001,162.470001,160.639999,162.190002,4358400,152.357221
2015-02-19,162.050003,164.490005,161.440002,163.889999,3504400,153.954156
2015-02-20,163.639999,164.339996,162.089996,163.649994,3353000,153.728701
2015-02-23,164.229996,164.399994,162.5,162.910004,2714400,153.033572
2015-02-24,162.490005,164.990005,161.509995,164.830002,4701600,154.83717
2015-02-25,164.940002,164.960007,162.580002,162.809998,4004600,152.939629
2015-02-26,163.740005,164.139999,159.770004,160.869995,7110800,151.117239
2015-02-27,160.869995,162.289993,160.160004,161.940002,4410000,152.122377
2015-03-02,161.940002,161.940002,159.809998,160.479996,5917900,150.750884
2015-03-03,160.270004,161.75,160.0,161.029999,3234400,151.267543
2015-03-04,160.539993,160.559998,158.720001,159.419998,3633600,149.755149
2015-03-05,159.860001,161.5,159.699997,161.179993,3791700,151.408443
2015-03-06,160.190002,161.440002,158.059998,158.5,4540200,148.890925
2015-03-09,158.199997,161.149994,158.199997,160.770004,5193900,151.02331
2015-03-10,159.600006,160.229996,157.809998,157.809998,4601000,148.242754
2015-03-11,158.570007,159.139999,155.940002,156.800003,5709900,147.293991
2015-03-12,156.270004,158.720001,156.270004,157.979996,4567300,148.402446
2015-03-13,157.460007,157.520004,153.399994,154.279999,6064100,144.926762
2015-03-16,155.050003,157.089996,154.800003,157.080002,3749600,147.557015
2015-03-17,156.199997,157.289993,155.369995,156.960007,3311700,147.444294
2015-03-18,156.850006,160.699997,155.800003,159.809998,5738800,150.121504
2015-03-19,159.699997,160.919998,158.809998,159.809998,3878600,150.121504
2015-03-20,160.949997,163.0,160.350006,162.880005,9006400,153.005392
2015-03-23,162.770004,165.350006,162.729996,164.630005,5930100,154.649298
2015-03-24,164.789993,164.889999,162.899994,163.0,4346100,153.118113
2015-03-25,163.080002,163.080002,159.199997,159.199997,5428900,149.548485
2015-03-26,159.270004,161.25,158.910004,160.589996,4396000,150.854216
2015-03-27,160.789993,160.899994,159.229996,160.399994,3477900,150.675732
2015-03-30,161.309998,163.600006,161.25,162.669998,4138000,152.808117
2015-03-31,161.080002,162.330002,160.399994,160.5,4255400,150.769675
2015-04-01,160.229996,160.619995,158.389999,159.179993,3700800,149.529693
2015-04-02,159.520004,162.539993,158.889999,160.449997,4671600,150.722704
2015-04-06,159.690002,162.800003,158.699997,162.039993,3465700,152.216306
2015-04-07,161.669998,163.839996,161.619995,162.070007,3148000,152.244501
2015-04-08,161.720001,163.550003,161.009995,161.850006,2524300,152.037837
2015-04-09,161.699997,162.470001,160.720001,162.339996,2263500,152.498122
2015-04-10,162.339996,163.330002,161.25,162.860001,2515700,152.986601
2015-04-13,162.369995,164.0,162.360001,162.380005,3868900,152.535705
2015-04-14,162.419998,162.740005,160.789993,162.300003,2719300,152.460553
2015-04-15,162.630005,164.960007,162.5,164.130005,3498800,154.179611
2015-04-16,163.309998,163.979996,162.539993,163.130005,3136900,153.240236
2015-04-17,161.75,161.860001,160.029999,160.669998,4314400,150.929367
2015-04-20,162.100006,166.639999,161.899994,166.160004,9609200,156.086541
2015-04-21,166.070007,167.380005,164.050003,164.259995,9683600,154.30172
2015-04-22,164.389999,166.0,162.889999,165.360001,4024800,155.335038
2015-04-23,165.229996,171.910004,165.139999,170.240005,8235600,159.919192
2015-04-24,170.229996,170.850006,168.740005,169.779999,3888400,159.487073
2015-04-27,170.889999,171.490005,170.300003,170.729996,3168600,160.379477
2015-04-28,170.830002,174.690002,170.020004,173.919998,5816700,163.376085
2015-04-29,173.399994,175.130005,172.800003,174.399994,4518400,163.826981
2015-04-30,173.770004,174.279999,170.300003,171.289993,5062900,160.905524
2015-05-01,173.199997,174.0,172.419998,173.669998,3312100,163.141241
2015-05-04,174.470001,176.300003,173.699997,173.970001,4028000,163.423057
2015-05-05,173.509995,174.229996,171.960007,173.080002,3593600,162.587014
2015-05-06,172.899994,174.050003,168.860001,170.050003,3612600,160.949602
2015-05-07,169.630005,171.979996,169.039993,170.990005,2472000,161.839299
2015-05-08,172.940002,173.330002,172.240005,172.679993,3092600,163.438845
2015-05-11,172.649994,172.990005,170.860001,171.119995,2661000,161.962332
2015-05-12,170.550003,171.490005,168.839996,170.550003,2962400,161.422844
2015-05-13,171.240005,172.740005,170.75,172.279999,2457500,163.060257
2015-05-14,173.5,174.399994,173.220001,174.050003,2439100,164.735538
2015-05-15,173.910004,174.410004,172.600006,173.259995,2916600,163.987807
2015-05-18,173.440002,173.490005,172.300003,173.059998,1970600,163.798513
2015-05-19,172.970001,173.75,171.929993,173.479996,2523000,164.196035
2015-05-20,173.330002,174.440002,172.460007,173.759995,2300300,164.461049
2015-05-21,173.320007,174.139999,173.039993,173.339996,2295600,164.063528
2015-05-22,173.039993,173.389999,172.190002,172.220001,2849700,163.00347
2015-05-26,172.110001,172.119995,169.130005,170.130005,3854200,161.025322
2015-05-27,171.160004,172.479996,170.490005,172.0,2764400,162.795243
2015-05-28,171.449997,171.839996,170.660004,171.710007,1731400,162.520769
2015-05-29,171.350006,171.350006,169.649994,169.649994,4092000,160.571
2015-06-01,170.210007,171.039993,169.029999,170.179993,2985500,161.072635
2015-06-02,169.660004,170.449997,168.429993,169.649994,2571400,160.571
